partnumber,VehicleRawProperties,VehicleDataStandard,TypeId,ImportId,ImportTable,VehicleImportRegion,Brand,UvdbFromYearID,UvdbToYearID,Action,,,,,,,,,,,,,,,,
SPPCF47036B,"{""VW Passat Mk 5 (3C)"":""Saloon (2WD & 4Motion) 1.4TSi1.8TSi,1.8TFSi,2.0TFSi,1.6TDi,2.0TDi,Excluding Alltrack models. Will only fit models fitted with 55mm front struts (not 50mm)., 2010-2014 (3C)""}",0,,86,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
SPPCF46036B,"{""VW Passat Mk 5 (3C)"":""Saloon (4Motion) 1.4TSi1.6FSi,1.8TSi,2.0FSi,1.9TDi,Excluding Alltrack models. Will only fit models fitted with 55mm front struts (not 50mm)., 2005-2010 (3C)""}",0,,87,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
SPPCF48036B,"{""VW Passat CC (3CC)"":""Coupe (2WD & 4Motion) 1.4TSi1.8TSi,2.0TSi,2.0TFSi,1.9TDi,2.0TDi,Will only fit models fitted with 55mm front struts (not 50mm)., 2008-2017 (CC)""}",0,,88,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
SPPCF05093B,"{""VW Polo Mk 5 (6R/6C)"":""Hatchback 1.2 12v1.2T,1.4 16v,1.4 16v Turbo, 2009-2018 (6R/6C)""}",0,,89,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
SPPCF06093B,"{""VW Polo Mk 5 (6R/6C)"":""Hatchback 1.4 GTi1.6 16v,1.8TSi GTi,1.2TDi,1.6TDi, 2009-2018 (6R/6C)""}",0,,90,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
SPPCF49036B,"{""VW Scirocco Mk 3 (13)"":""Coupe 1.4TSi2.0TSi,Will only fit models fitted with 55mm front struts (not 50mm)., 2008-2017 (17)""}",0,,91,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
SPPCF50036B,"{""VW Scirocco Mk 3 (13)"":""Coupe 2.0TDiWill only fit models fitted with 55mm front struts (not 50mm)., 2008-2017 (17)""}",0,,92,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
SPPCF51036B,"{""VW Scirocco Mk 3 (13)"":""Coupe 2.0TFSi RWill only fit models fitted with 55mm front struts (not 50mm)., 2008-2017 (17)""}",0,,93,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
SPPCF52036B,"{""VW Touran"":""MPV 1.2TSi1.4TSi,1.6FSi,2.0FSi,Will only fit models fitted with 55mm front struts (not 50mm)., 2004-2015 (1T)""}",0,,94,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
SPPCF53036B,"{""VW Touran"":""MPV 1.6TDi1.9TDi,2.0TDi,Will only fit models fitted with 55mm front struts (not 50mm)., 2004-2015 (1T)""}",0,,95,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
SPPCF01094B,"{""VW Transporter (T5)"":""T26 Van/Multivan (2WD & 4Motion) 2.03.2 V6,1.9TDi,2.0TDi,2.0BiTDi,2.5TDi,Will not fit T32 models or models that are fitted with bolt on type front struts., 2003-2015 (T5)""}",0,,96,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
SPPCF01094B,"{""VW Transporter (T5)"":""T28 Van/Multivan (2WD & 4Motion) 2.03.2 V6,1.9TDi,2.0TDi,2.0BiTDi,2.5TDi,Will not fit T32 models or models that are fitted with bolt on type front struts., 2003-2015 (T5)""}",0,,97,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
SPPCF03094B,"{""VW Transporter (T5)"":""T30 Van/Multivan (2WD & 4Motion) 2.03.2 V6,1.9TDi,2.0TDi,2.0BiTDi,2.5TDi,Will not fit T32 models or models that are fitted with bolt on type front struts., 2003-2015 (T5)""}",0,,98,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
SPPCF01095B,"{""VW Transporter (T5)"":""T32 Van/Multivan (2WD & 4Motion) 2.03.2 V6,1.9TDi,2.0TDi,2.0BiTDi,2.5TDi,Will not fit T26/T28/T30 models fitted with clamp on type front struts., 2003-2015 (T5)""}",0,,99,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
SPPCF02094B,"{""VW Transporter (T6)"":""T26 Van/Multivan (2WD & 4Motion) 2.02.0TDi,Will not fit T32 models or models that are fitted with bolt on type front struts., 2015- (T6)""}",0,,100,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
SPPCF02094B,"{""VW Transporter (T6)"":""T28 Van/Multivan (2WD & 4Motion) 2.02.0TDi,Will not fit T32 models or models that are fitted with bolt on type front struts., 2015- (T6)""}",0,,101,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
SPPCF04094B,"{""VW Transporter (T6)"":""T30 Van/Multivan (2WD & 4Motion) 2.02.0TDi,Will not fit T32 models or models that are fitted with bolt on type front struts., 2015- (T6)""}",0,,102,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
SPPCF02095B,"{""VW Transporter (T6)"":""T32 Van/Multivan (2WD & 4Motion) 2.02.0TDi,Will not fit T26/T28/T30 models fitted with clamp on type front struts., 2015- (T6)""}",0,,103,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
SPUC01029,"{""Alfa Romeo Mito"":""Hatchback 1.01.4,1.4MPi,1.4 Turbo,1.3JTDM,1.6JTDM, 2008- (955)""}",0,,104,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
SPUC01093,"{""Audi A1 (8X)"":""Hatchback (2WD) 1.2TFSi1.4TFSi,1.6TDi,2.0TDi,Excluding S1 Quattro, 2010-2018 (8X)""}",0,,105,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
SPUC01072,"{""Audi A2"":""MPV 1.4 16v1.6FSi,1.2TDi,1.4TDi, 1999-2005 (82)""}",0,,106,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
SPUC01013,"{""Audi A3 (8L)"":""Hatchback (Quattro) 1.81.8T,1.9TDi,3.2 V6, 1996-2002 (8L)""}",0,,107,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
SPUC02013,"{""Audi A3 (8L)"":""Hatchback (Quattro) S3 1.8T 1999-2009 (8L)""}",0,,108,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
SPUC01001,"{""Audi A3 (8L)"":""Hatchback (2WD) 1.6 8v1.8 20v,1.8T 20v,1.9TDi, 1996-2002 (8L)""}",0,,109,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
SPUC08036,"{""Audi A3 (8P)"":""Hatchback (2WD) 1.2TFSi1.4TFSi,1.6,1.6FSi,1.8TFSi,2.0FSi,Will only fit models fitted with 55mm front struts (not 50mm)., 2003-2012 (8P1)""}",0,,110,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
SPUC02036,"{""Audi A3 (8P)"":""Hatchback (2WD) 1.6TDi1.9TDi,2.0TDi,Will only fit models fitted with 55mm front struts (not 50mm)., 2003-2012 (8P1)""}",0,,111,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
SPUC01036,"{""Audi A3 (8P)"":""Hatchback (Quattro) 3.2FSi V6Will only fit models fitted with 55mm front struts (not 50mm)., 2003-2012 (8P1)""}",0,,112,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
SPUC07036,"{""Audi A3 (8P)"":""Hatchback (Quattro) S3 2.0TFSiWill only fit models fitted with 55mm front struts (not 50mm)., 2006-2012 (8P1)""}",0,,113,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
SPUC09036,"{""Audi A3 (8P)"":""Cabriolet (2WD) 1.2TFSi1.4TFSi,1.6FSi,1.8TFSi,2.0FSi,2.0TFSi,Will only fit models fitted with 55mm front struts (not 50mm)., 2008-2010 (8P7)""}",0,,114,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
SPUC03036,"{""Audi A3 (8P)"":""Cabriolet (2WD) 1.6TDi1.9TDi,2.0TDi,Will only fit models fitted with 55mm front struts (not 50mm)., 2008-2010 (8P7)""}",0,,115,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
SPUC10036,"{""Audi A3 (8P)"":""Sportback (2WD) 1.2TFSi1.4TFSi,1.6,1.6FSi,1.8TFSi,2.0FSi,Will only fit models fitted with 55mm front struts (not 50mm)., 2004-2012 (8PA)""}",0,,116,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
SPUC04036,"{""Audi A3 (8P)"":""Sportback (2WD) 1.6TDi1.9TDi,2.0TDi,Will only fit models fitted with 55mm front struts (not 50mm)., 2004-2012 (8PA)""}",0,,117,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
SPUC05036,"{""Audi A3 (8P)"":""Sportback (Quattro) 2.0TFSi2.0TDi,3.2FSi V6,Will only fit models fitted with 55mm front struts (not 50mm)., 2004-2012 (8PA)""}",0,,118,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
SPUC06036,"{""Audi A3 (8P)"":""Sportback (Quattro) S3 2.0TFSiWill only fit models fitted with 55mm front struts (not 50mm)., 2006-2012 (8PA)""}",0,,119,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
SPUC03013,"{""Audi TT (8N)"":""Coupe (Quattro) 1.8T3.2 V6, 1998-2006 (8N)""}",0,,120,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
SPUC03013,"{""Audi TT (8N)"":""Roadster (Quattro) 1.8T3.2 V6, 1998-2006 (8N)""}",0,,121,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
SPUC11036,"{""Audi TT (8J)"":""Coupe (2WD & Quattro) 1.8TFSi2.0TFSi,3.2 V6,Will only fit models fitted with 55mm front struts (not 50mm)., 2006-2014 (8J)""}",0,,122,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
SPUC11036,"{""Audi TT (8J)"":""Roadster (2WD & Quattro) 1.8TFSi2.0TFSi,3.2 V6,Will only fit models fitted with 55mm front struts (not 50mm)., 2006-2014 (8J)""}",0,,123,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
SPUC01027,"{""BMW 1 Series (E81/E82/E87/E88)"":""Hatchback 116i118i,120i,125i,128i,130i,116D,118D,120D,123D, 2004-2011 (E81)""}",0,,124,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
SPUC02027,"{""BMW 1 Series (E81/E82/E87/E88)"":""Coupe 116i118i,120i,125i,128i,130i,116D,118D,120D,123D, 2004-2011 (E82)""}",0,,125,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
SPUC03027,"{""BMW 1 Series (E81/E82/E87/E88)"":""Hatchback 116i118i,120i,125i,128i,130i,116D,118D,120D,123D, 2004-2011 (E87)""}",0,,126,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
SPUC04027,"{""BMW 1 Series (E81/E82/E87/E88)"":""Convertible 116i118i,120i,125i,128i,130i,116D,118D,120D,123D, 2004-2011 (E88)""}",0,,127,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
SPUC01015,"{""BMW 3 Series (E46)"":""Cabriolet (2WD) 316Ci318Ci,Excluding M3, 1999-2005 (E46)""}",0,,128,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
SPUC02015,"{""BMW 3 Series (E46)"":""Cabriolet (2WD) 320Ci323Ci,325Ci,328Ci,330Ci,Excluding M3, 1999-2005 (E46)""}",0,,129,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
SPUC03015,"{""BMW 3 Series (E46)"":""Compact (2WD) 316ti318ti, 2001-2005 (E46)""}",0,,130,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
SPUC04015,"{""BMW 3 Series (E46)"":""Compact (2WD) 323ti325ti,318TD,320TD, 2001-2005 (E46)""}",0,,131,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
SPUC06015,"{""BMW 3 Series (E46)"":""Coupe (2WD) 316i318i,320i,323i,325i,330i,Excluding M3, 1998-2005 (E46)""}",0,,132,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
SPUC07015,"{""BMW 3 Series (E46)"":""Coupe (2WD) 318d320d,330d,Excluding M3, 1998-2005 (E46)""}",0,,133,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
SPUC06015,"{""BMW 3 Series (E46)"":""Saloon (2WD) 316i318i,320i,323i,325i,330i,Excluding M3, 1998-2005 (E46)""}",0,,134,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
SPUC05015,"{""BMW 3 Series (E46)"":""Saloon (2WD) 316i318i,320i,323i,325i,330i,318d,320d,330d,Excluding M3, 2000-2005 (E46)""}",0,,135,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
SPUC07015,"{""BMW 3 Series (E46)"":""Saloon (2WD) 318d320d,330d,Excluding M3, 1998-2005 (E46)""}",0,,136,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
SPUC08015,"{""BMW 3 Series (E46)"":""Touring (2WD) 316i318i,320i,323i,325i,330i,318d,320d,330d, 2000-2005 (E46)""}",0,,137,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
SPUC05027,"{""BMW 3 Series (E90/E91/E92/E93)"":""Saloon (2WD) 316i318i,320i,323i,325i,328i,330i,335i,316D,318D,320D,325D,330D,Excluding M3, 2005-2013 (E90)""}",0,,138,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
SPUC06027,"{""BMW 3 Series (E90/E91/E92/E93)"":""Touring (2WD) 316i318i,320i,323i,325i,328i,330i,335i,316D,318D,320D,325D,330D,Excluding M3, 2005-2012 (E91)""}",0,,139,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
SPUC07027,"{""BMW 3 Series (E90/E91/E92/E93)"":""Coupe (2WD) 316i318i,320i,323i,325i,328i,330i,335i,316D,318D,320D,325D,330D,Excluding M3, 2006-2013 (E92)""}",0,,140,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
SPUC08027,"{""BMW 3 Series (E90/E91/E92/E93)"":""Cabriolet (2WD) 316i318i,320i,323i,325i,328i,330i,335i,316D,318D,320D,325D,330D,Excluding M3, 2007-2013 (E93)""}",0,,141,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
SPUC11015,"{""BMW Z4"":""Roadster 2.02.5i,3.0i,3.0Si,Excluding Z4M, 2003-2008 (E85)""}",0,,142,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
SPUC09015,"{""BMW Z4"":""Coupe 2.5i3.0i,Excluding Z4M, 2006- (E86)""}",0,,143,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
SPUC02029,"{""Fiat Grande Punto"":""Hatchback 1.0 Turbo1.2,1.3 16v,1.4 8v/16v,1.4 Turbo,1.6 16v,1.9,1.3D,1.6D,1.9D, 2005-2012 (199)""}",0,,144,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
SPUC02029,"{""Fiat Punto Evo"":""Hatchback 1.0 Turbo1.2,1.3 16v,1.4 8v/16v,1.4 Turbo,1.6 16v,1.9,1.3D,1.6D,1.9D, 2005-2012 (199)""}",0,,145,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
SPUC01108,"{""Ford Fiesta Mk 6"":""Hatchback 1.251.3,1.4,1.6,1.4TDCi,1.6TDCi, 2001-2008 (JH/JD)""}",0,,146,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
SPUC02108,"{""Ford Fiesta Mk 6"":""Hatchback ST150 2.0 2004-2008 (JH/JD)""}",0,,147,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
SPUC03108,"{""Mazda 2"":""Hatchback 1.251.4,1.6,1.4CD, 2003-2007 (DY)""}",0,,148,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
SPUC12051,"{""Seat Altea"":""MPV (2WD & 4WD) 1.2TSi1.4,1.4TSi,1.6,1.8TSi,2.0FSi,2.0TSi FR,2.0TSi,Will only fit models fitted with 55mm front struts (not 50mm)., 2004- (5P)""}",0,,149,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
SPUC13051,"{""Seat Altea"":""MPV (2WD & 4WD) 1.6TDi1.9TDi,2.0TDi,Will only fit models fitted with 55mm front struts (not 50mm)., 2004- (5P)""}",0,,150,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
SPUC01077,"{""Seat Arosa"":""Hatchback 1.01.4 8v,1.4 16v,1.4TDi,1.7SDi, 1997-2004 (6H)""}",0,,151,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
SPUC01019,"{""Seat Cordoba (6K/6L)"":""Estate 1.41.4 16v,1.6,1.8,1.8 16v,2.0,2.0 16v,1.9TD,1.9SDi,1.9TDi,Excluding Cupra R, 1999-2002 (6K2)""}",0,,152,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
SPUC01019,"{""Seat Cordoba (6K/6L)"":""Saloon 1.41.4 16v,1.6,1.8,1.8 16v,2.0,2.0 16v,1.9TD,1.9SDi,1.9TDi,Excluding Cupra R, 1999-2002 (6K2)""}",0,,153,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
SPUC02072,"{""Seat Cordoba (6K/6L)"":""Saloon 1.2 12v1.4 16v,1.6 8v,1.6 16v,2.0 8v,1.4TDi,1.9TDi, 2002-2008 (6L)""}",0,,154,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
SPUC02019,"{""Seat Ibiza Mk 2 (6K)"":""Hatchback 1.01.3,1.4,1.4MPi,1.6,1.6MPi,1.8,1.8GTi,2.0GTi,1.9D,1.9SDi,1.9TD,1.9TDi, 1999-2002 (6K2)""}",0,,155,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
SPUC03072,"{""Seat Ibiza Mk 3 (6L)"":""Hatchback 1.21.4,1.6,1.8T FR,1.8T Cupra,2.0,1.4TDi,1.9SDi,1.9TDi,1.9TDi Sport/FR,1.9TDi Cupra, 2002-2008 (6L)""}",0,,156,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
SPUC02093,"{""Seat Ibiza Mk 4 (6J)"":""Hatchback 1.21.2TSi,1.4,1.4TSi,1.4TSi Cupra,1.6 16v,1.8TSi Cupra,1.2TDi,1.4TDi,1.6TDi,1.9TDi,2.0TDi FR,Including Bocanegra, 2008-2017 (6J)""}",0,,157,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
SPUC04013,"{""Seat Leon Mk 1 (1M)"":""Hatchback (4WD) 1.8T1.9TDi,2.8 V6, 2000-2005 (1M)""}",0,,158,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
SPUC02001,"{""Seat Leon Mk 1 (1M)"":""Hatchback (2WD) 1.41.6,1.8 20v,1.8T 20v,1.9TDi,2.8 VR6,Excluding Cupra R, 1999-2005 (1M)""}",0,,159,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
SPUC16036,"{""Seat Leon Mk 2 (1P)"":""Hatchback 1.2TSi1.4,1.4TSi,1.6,1.8TSi,2.0FSi,2.0TFSi,2.0TFSi FR,2.0TSi FR,Will only fit models fitted with 55mm front struts (not 50mm)., 2005-2012 (1P)""}",0,,160,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
SPUC15036,"{""Seat Leon Mk 2 (1P)"":""Hatchback 1.6TDi1.9TDi,2.0TDi,Will only fit models fitted with 55mm front struts (not 50mm)., 2005-2012 (1P)""}",0,,161,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
SPUC14036,"{""Seat Leon Mk 2 (1P)"":""Hatchback 2.0TFSi Cupra2.0TFSi Cupra R,2.0TFSi Copa,2.0TFSi Cupra 310 Ltd.Edition,Will only fit models fitted with 55mm front struts (not 50mm)., 2005-2012 (1P)""}",0,,162,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
SPUC03001,"{""Seat Toledo Mk 2 (1M)"":""Saloon (2WD) 1.41.6,1.8T 20v,1.9TDi,2.0,2.3 V5, 1998-2005 (1M)""}",0,,163,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
SPUC18036,"{""Seat Toledo Mk 3 (5P)"":""Saloon 1.41.6,1.8TSi,2.0FSi,2.0TFSi,Will only fit models fitted with 55mm front struts (not 50mm)., 2004-2012 (5P)""}",0,,164,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
SPUC17036,"{""Seat Toledo Mk 3 (5P)"":""Saloon 1.9TDi2.0TDi,Will only fit models fitted with 55mm front struts (not 50mm)., 2004-2012 (5P)""}",0,,165,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
SPUC04072,"{""Skoda Fabia Mk 1 (6Y)"":""Estate 1.0 8v1.2 MPi,1.2HTP,1.4MPi,1.4 16v,2.0 8v,1.4TDi,1.9SDi,1.9TDi,1.9TDi vRS, 1999-2007 (6Y)""}",0,,166,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
SPUC04072,"{""Skoda Fabia Mk 1 (6Y)"":""Hatchback 1.0 8v1.2 MPi,1.2HTP,1.4MPi,1.4 16v,2.0 8v,1.4TDi,1.9SDi,1.9TDi,1.9TDi vRS, 1999-2007 (6Y)""}",0,,167,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
SPUC03093,"{""Skoda Fabia Mk 2 (5J)"":""Estate 1.2MPi1.2TSi,1.4MPi,1.4TSi,1.6MPi,1.2TDi,1.4TDi,1.6TDi,1.9TDi, 2007-2014 (5J)""}",0,,168,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
SPUC03093,"{""Skoda Fabia Mk 2 (5J)"":""Hatchback 1.2MPi1.2TSi,1.4MPi,1.4TSi,1.6MPi,1.2TDi,1.4TDi,1.6TDi,1.9TDi, 2007-2014 (5J)""}",0,,169,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
SPUC04093,"{""Skoda Fabia Mk 3 (NJ)"":""Estate 1.0MPi1.2TSi,1.4TDi, 2015- (NJ)""}",0,,170,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
SPUC04093,"{""Skoda Fabia Mk 3 (NJ)"":""Hatchback 1.0MPi1.2TSi,1.4TDi, 2015- (NJ)""}",0,,171,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
SPUC05013,"{""Skoda Octavia Mk 1 (1U)"":""Estate (4WD) 1.81.8T,2.0,2.3 V5,2.8 V6,1.9TDi, 1996-2004 (1U)""}",0,,172,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
SPUC05013,"{""Skoda Octavia Mk 1 (1U)"":""Saloon (4WD) 1.81.8T,2.0,2.3 V5,2.8 V6,1.9TDi, 1996-2004 (1U)""}",0,,173,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
SPUC04001,"{""Skoda Octavia Mk 1 (1U)"":""Saloon (2WD) 1.41.6,1.8T 20v,1.9TDi,2.0,Excluding vRS, 1996-2004 (1U)""}",0,,174,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
SPUC04001,"{""Skoda Octavia Mk 1 (1U)"":""Estate (2WD) 1.41.6,1.8T 20v,1.9TDi,2.0,Excluding vRS, 1996-2004 (1U)""}",0,,175,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
SPUC21036,"{""Skoda Octavia Mk 2 (1Z)"":""Estate (2WD & 4WD) 1.2TSi1.3MPi,1.4MPi,1.4TSi,1.6 8v,1.6MPi,1.6FSi,1.8TSi,2.0MPi,2.0FSi,Will only fit models fitted with 55mm front struts (not 50mm)., 2004-2012 (1Z)""}",0,,176,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
SPUC20036,"{""Skoda Octavia Mk 2 (1Z)"":""Estate (2WD & 4WD) 1.6TDi1.9TDi,2.0TDi,Will only fit models fitted with 55mm front struts (not 50mm)., 2004-2012 (1Z)""}",0,,177,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
SPUC19036,"{""Skoda Octavia Mk 2 (1Z)"":""Estate (2WD & 4WD) 2.0TFSi vRS2.0TSi vRS,2.0TDi vRS,Will only fit models fitted with 55mm front struts (not 50mm)., 2004-2012 (1Z)""}",0,,178,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
SPUC21036,"{""Skoda Octavia Mk 2 (1Z)"":""Saloon (2WD & 4WD) 1.2TSi1.3MPi,1.4MPi,1.4TSi,1.6 8v,1.6MPi,1.6FSi,1.8TSi,2.0MPi,2.0FSi,Will only fit models fitted with 55mm front struts (not 50mm)., 2004-2012 (1Z)""}",0,,179,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
SPUC20036,"{""Skoda Octavia Mk 2 (1Z)"":""Saloon (2WD & 4WD) 1.6TDi1.9TDi,2.0TDi,Will only fit models fitted with 55mm front struts (not 50mm)., 2004-2012 (1Z)""}",0,,180,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
SPUC19036,"{""Skoda Octavia Mk 2 (1Z)"":""Saloon (2WD & 4WD) 2.0TFSi vRS2.0TSi vRS,2.0TDi vRS,Will only fit models fitted with 55mm front struts (not 50mm)., 2004-2012 (1Z)""}",0,,181,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
SPUC22036,"{""Skoda Superb Mk 2 (3T)"":""Estate 1.4TSi1.8TSi,2.0TSi,Will only fit models fitted with 55mm front struts (not 50mm)., 2008-2015 (3T)""}",0,,182,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
SPUC23036,"{""Skoda Superb Mk 2 (3T)"":""Estate 1.6TDi1.9TDi,2.0TDi,Will only fit models fitted with 55mm front struts (not 50mm)., 2008-2015 (3T)""}",0,,183,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
SPUC22036,"{""Skoda Superb Mk 2 (3T)"":""Saloon 1.4TSi1.8TSi,2.0TSi,Will only fit models fitted with 55mm front struts (not 50mm)., 2008-2015 (3T)""}",0,,184,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
SPUC23036,"{""Skoda Superb Mk 2 (3T)"":""Saloon 1.6TDi1.9TDi,2.0TDi,Will only fit models fitted with 55mm front struts (not 50mm)., 2008-2015 (3T)""}",0,,185,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
SPUC03029,"{""Vauxhall Adam"":""Hatchback 1.0T SIDi1.2 Eco,1.4 Eco, 2012-""}",0,,186,,United Kingdom,Stanced Uk,,,ADD,,,,,,,,,,,,,,,,
