partnumber,name,description,images,retailprice,parttype,Brand,sku,Barcode,EAN,WeightGrams,DimensionsLengthMM,DimensionsWidthMM,DimensionsHeightMM,Gtin14
35193,TOYOTA Carina 1.6 92-,,https://webshop.nrf.eu/media/catalog/product/cache/64949c6b81793c7ac24e505dec69ccb5/3/5/35193_1500x1000_WM_001_2.jpg,,,NRF,35193,,'8718042020895,,,,,
35195,NISSAN Primera 2.0D 97-,,https://webshop.nrf.eu/media/catalog/product/cache/64949c6b81793c7ac24e505dec69ccb5/3/5/35195_1500x1000_WM_001_1.jpg,,,NRF,35195,,'8718042020918,,,,,
35196,FORD Mondeo 1.8D 97-,,https://webshop.nrf.eu/media/catalog/product/cache/64949c6b81793c7ac24e505dec69ccb5/3/5/35196_1500x1000_WM_001_2.jpg,,,NRF,35196,,'8718042020925,,,,,
35197,DAEWOO Cielo 1.5 95-,,https://webshop.nrf.eu/media/catalog/product/cache/64949c6b81793c7ac24e505dec69ccb5/3/5/35197_1500x1000_WM_001_2.jpg,,,NRF,35197,,'8718042020932,,,,,
35199,AUDI A4 1.6 95-,,https://webshop.nrf.eu/media/catalog/product/cache/64949c6b81793c7ac24e505dec69ccb5/3/5/35199_1500x1000_WM_001_1.jpg,,,NRF,35199,,'8718042020956,,,,,
35212,SAAB 9000 2.0 85-,,https://webshop.nrf.eu/media/catalog/product/cache/64949c6b81793c7ac24e505dec69ccb5/3/5/35212_1500x1000_WM_001_2.jpg,,,NRF,35212,,'8718042021083,,,,,
35214,MERCEDES C-Series 1.8 94-,,https://webshop.nrf.eu/media/catalog/product/cache/64949c6b81793c7ac24e505dec69ccb5/3/5/35214_1500x1000_WM_001_1.jpg,,,NRF,35214,,'8718042021106,,,,,
35215,MERCEDES C-Series 2.2D 94-,,https://webshop.nrf.eu/media/catalog/product/cache/64949c6b81793c7ac24e505dec69ccb5/3/5/35215_1500x1000_WM_001_1.jpg,,,NRF,35215,,'8718042021113,,,,,
35218,OPEL Corsa 1.0 93-,,https://webshop.nrf.eu/media/catalog/product/cache/64949c6b81793c7ac24e505dec69ccb5/3/5/35218_1500x1000_WM_001_1.jpg,,,NRF,35218,,'8718042021144,,,,,
35221,JEEP Grand Cherokee 2.5D 93-,,https://webshop.nrf.eu/media/catalog/product/cache/64949c6b81793c7ac24e505dec69ccb5/3/5/35221_1500x1000_WM_001_2.jpg,,,NRF,35221,,'8718042021175,,,,,
35226,AUDI A8 4.2 95-,,https://webshop.nrf.eu/media/catalog/product/cache/64949c6b81793c7ac24e505dec69ccb5/3/5/35226_1500x1000_WM_001_2.jpg,,,NRF,35226,,'8718042021229,,,,,
35227,VW Golf 1.4 98-,,https://webshop.nrf.eu/media/catalog/product/cache/64949c6b81793c7ac24e505dec69ccb5/3/5/35227_1500x1000_WM_001_1.jpg,,,NRF,35227,,'8718042021236,,,,,
35228,MERCEDES E-Series 2.0 96-,,https://webshop.nrf.eu/media/catalog/product/cache/64949c6b81793c7ac24e505dec69ccb5/3/5/35228_1500x1000_WM_001_1.jpg,,,NRF,35228,,'8718042021243,,,,,
35229,MERCEDES S-Series 3.2 91-,,https://webshop.nrf.eu/media/catalog/product/cache/64949c6b81793c7ac24e505dec69ccb5/3/5/35229_1500x1000_WM_001_1.jpg,,,NRF,35229,,'8718042021250,,,,,
35234,VOLVO V40 1.8 96-,,https://webshop.nrf.eu/media/catalog/product/cache/64949c6b81793c7ac24e505dec69ccb5/3/5/35234_1500x1000_WM_001_2.jpg,,,NRF,35234,,'8718042021298,,,,,
35240,MERCEDES E-Series 2.7D 96-,,https://webshop.nrf.eu/media/catalog/product/cache/64949c6b81793c7ac24e505dec69ccb5/3/5/35240_1500x1000_WM_001_2.jpg,,,NRF,35240,,'8718042021335,,,,,
35244,MERCEDES E-Series 2.0D 85-,,https://webshop.nrf.eu/media/catalog/product/cache/64949c6b81793c7ac24e505dec69ccb5/3/5/35244_1500x1000_WM_001_1.jpg,,,NRF,35244,,'8718042021373,,,,,
35245,MERCEDES E-Series 2.2D 96-,,https://webshop.nrf.eu/media/catalog/product/cache/64949c6b81793c7ac24e505dec69ccb5/3/5/35245_1500x1000_WM_001_2.jpg,,,NRF,35245,,'8718042021380,,,,,
35247,AUDI 80 1.9D 92-,,https://webshop.nrf.eu/media/catalog/product/cache/64949c6b81793c7ac24e505dec69ccb5/3/5/35247_1500x1000_WM_001_2.jpg,,,NRF,35247,,'8718042021403,,,,,
35248,AUDI 80 2.0 92-,,https://webshop.nrf.eu/media/catalog/product/cache/64949c6b81793c7ac24e505dec69ccb5/3/5/35248_1500x1000_wm_001.jpg,,,NRF,35248,,'8718042021410,,,,,
35249,VW Sharan 1.9D 96-,,https://webshop.nrf.eu/media/catalog/product/cache/64949c6b81793c7ac24e505dec69ccb5/3/5/35249_1500x1000_WM_001_1.jpg,,,NRF,35249,,'8718042021427,,,,,
35250,FORD Fiesta 1.3 96-,,https://webshop.nrf.eu/media/catalog/product/cache/64949c6b81793c7ac24e505dec69ccb5/3/5/35250_1500x1000_WM_001_2.jpg,,,NRF,35250,,'8718042021434,,,,,
35251,FORD Escort 1.6 95-,,https://webshop.nrf.eu/media/catalog/product/cache/64949c6b81793c7ac24e505dec69ccb5/3/5/35251_1500x1000_WM_001_1.jpg,,,NRF,35251,,'8718042021441,,,,,
35260,CITROËN Xsara 1.4 97-,,https://webshop.nrf.eu/media/catalog/product/cache/64949c6b81793c7ac24e505dec69ccb5/3/5/35260_1500x1000_WM_001_2.jpg,,,NRF,35260,,'8718042021533,,,,,
35261,PEUGEOT 605 2.1D 90-,,https://webshop.nrf.eu/media/catalog/product/cache/64949c6b81793c7ac24e505dec69ccb5/3/5/35261_1500x1000_WM_001_1.jpg,,,NRF,35261,,'8718042021540,,,,,
35264,HONDA Civic 1.4 96-,,https://webshop.nrf.eu/media/catalog/product/cache/64949c6b81793c7ac24e505dec69ccb5/3/5/35264_1500x1000_WM_001_2.jpg,,,NRF,35264,,'8718042021571,,,,,
35268,MITSUBISHI Colt 1.3 96-,,https://webshop.nrf.eu/media/catalog/product/cache/64949c6b81793c7ac24e505dec69ccb5/3/5/35268_1500x1000_WM_001_2.jpg,,,NRF,35268,,'8718042021618,,,,,
35269,SAAB 9-5 2.3 98-,,https://webshop.nrf.eu/media/catalog/product/cache/64949c6b81793c7ac24e505dec69ccb5/3/5/35269_1500x1000_WM_001_2.jpg,,,NRF,35269,,'8718042021625,,,,,
35275,JEEP Grand Cherokee 2.7D 99-,,https://webshop.nrf.eu/media/catalog/product/cache/64949c6b81793c7ac24e505dec69ccb5/3/5/35275_1500x1000_WM_001_2.jpg,,,NRF,35275,,'8718042021670,,,,,
35277,OPEL Sintra 2.2 97-,,https://webshop.nrf.eu/media/catalog/product/cache/64949c6b81793c7ac24e505dec69ccb5/3/5/35277_1500x1000_WM_001_2.jpg,,,NRF,35277,,'8718042021694,,,,,
35282,TOYOTA Corolla 97-,,https://webshop.nrf.eu/media/catalog/product/cache/64949c6b81793c7ac24e505dec69ccb5/3/5/35282_1500x1000_WM_001_2.jpg,,,NRF,35282,,'8718042021748,,,,,
35291,AUDI A6 2.4 97-,,https://webshop.nrf.eu/media/catalog/product/cache/64949c6b81793c7ac24e505dec69ccb5/3/5/35291_1500x1000_WM_001_1.jpg,,,NRF,35291,,'8718042021830,,,,,
35292,OPEL Vectra 2.0D 96-,,https://webshop.nrf.eu/media/catalog/product/cache/64949c6b81793c7ac24e505dec69ccb5/3/5/35292_1500x1000_WM_001_2.jpg,,,NRF,35292,,'8718042021847,,,,,
35293,MITSUBISHI Space Star 1.6 99-,,https://webshop.nrf.eu/media/catalog/product/cache/64949c6b81793c7ac24e505dec69ccb5/3/5/35293_1500x1000_WM_001_2.jpg,,,NRF,35293,,'8718042021854,,,,,
35295,BMW 5 3.0D 96-,,https://webshop.nrf.eu/media/catalog/product/cache/64949c6b81793c7ac24e505dec69ccb5/3/5/35295_1500x1000_WM_001_2.jpg,,,NRF,35295,,'8718042021878,,,,,
35298,RENAULT Laguna 1.9D 94-,,https://webshop.nrf.eu/media/catalog/product/cache/64949c6b81793c7ac24e505dec69ccb5/3/5/35298_1500x1000_WM_001_2.jpg,,,NRF,35298,,'8718042021908,,,,,
35299,SAAB 9-3 2.0 98-,,https://webshop.nrf.eu/media/catalog/product/cache/64949c6b81793c7ac24e505dec69ccb5/3/5/35299_1500x1000_WM_001_2.jpg,,,NRF,35299,,'8718042021915,,,,,
35300,VW New Beetle 2.0 98-,,https://webshop.nrf.eu/media/catalog/product/cache/64949c6b81793c7ac24e505dec69ccb5/3/5/35300_1500x1000_WM_001_1.jpg,,,NRF,35300,,'8718042021922,,,,,
35301,OPEL Astra 1.6 98-,,https://webshop.nrf.eu/media/catalog/product/cache/64949c6b81793c7ac24e505dec69ccb5/3/5/35301_1500x1000_WM_001_1.jpg,,,NRF,35301,,'8718042021939,,,,,
35302,OPEL Zafira 2.0D 99-,,https://webshop.nrf.eu/media/catalog/product/cache/64949c6b81793c7ac24e505dec69ccb5/3/5/35302_1500x1000_WM_001_2.jpg,,,NRF,35302,,'8718042021946,,,,,
35303,PEUGEOT 306 2.0D 93-,,https://webshop.nrf.eu/media/catalog/product/cache/64949c6b81793c7ac24e505dec69ccb5/3/5/35303_1500x1000_WM_001_2.jpg,,,NRF,35303,,'8718042021953,,,,,
35304,CITROËN Xsara 1.4 97-,,https://webshop.nrf.eu/media/catalog/product/cache/64949c6b81793c7ac24e505dec69ccb5/3/5/35304_1500x1000_WM_001_1.jpg,,,NRF,35304,,'8718042021960,,,,,
35305,MERCEDES Vito 2.2D 96-,,https://webshop.nrf.eu/media/catalog/product/cache/64949c6b81793c7ac24e505dec69ccb5/3/5/35305_1500x1000_WM_001_1.jpg,,,NRF,35305,,'8718042021977,,,,,
35306,MAZDA 626 2.0 97-,,https://webshop.nrf.eu/media/catalog/product/cache/64949c6b81793c7ac24e505dec69ccb5/3/5/35306_1500x1000_WM_001_2.jpg,,,NRF,35306,,'8718042021984,,,,,
35307,PORSCHE Boxster 3.2 97-,,https://webshop.nrf.eu/media/catalog/product/cache/64949c6b81793c7ac24e505dec69ccb5/3/5/35307_1500x1000_WM_001_2.jpg,,,NRF,35307,,'8718042021991,,,,,
35308,VW Passat 1.9D 97-,,https://webshop.nrf.eu/media/catalog/product/cache/64949c6b81793c7ac24e505dec69ccb5/3/5/35308_1500x1000_WM_001_1.jpg,,,NRF,35308,,'8718042022004,,,,,
35309,MERCEDES A-Series 1.4 98-,,https://webshop.nrf.eu/media/catalog/product/cache/64949c6b81793c7ac24e505dec69ccb5/3/5/35309_1500x1000_WM_001_2.jpg,,,NRF,35309,,'8718042022011,,,,,
35311,RENAULT Espace 1.9D 97-,,https://webshop.nrf.eu/media/catalog/product/cache/64949c6b81793c7ac24e505dec69ccb5/3/5/35311_1500x1000_WM_001_1.jpg,,,NRF,35311,,'8718042022035,,,,,
35315,NISSAN Micra 1.0 93-,,https://webshop.nrf.eu/media/catalog/product/cache/64949c6b81793c7ac24e505dec69ccb5/3/5/35315_1500x1000_WM_001_2.jpg,,,NRF,35315,,'8718042022073,,,,,
35316,VW Transporter 1.9D 91-,,https://webshop.nrf.eu/media/catalog/product/cache/64949c6b81793c7ac24e505dec69ccb5/3/5/35316_1500x1000_WM_001_1.jpg,,,NRF,35316,,'8718042022080,,,,,
35317,AUDI A6 2.5D 97-,,https://webshop.nrf.eu/media/catalog/product/cache/64949c6b81793c7ac24e505dec69ccb5/3/5/35317_1500x1000_WM_001_1.jpg,,,NRF,35317,,'8718042022097,,,,,
35324,SUBARU Legacy 2.0 94-,,https://webshop.nrf.eu/media/catalog/product/cache/64949c6b81793c7ac24e505dec69ccb5/3/5/35324_1500x1000_WM_001_2.jpg,,,NRF,35324,,'8718042022165,,,,,
35325,MAN M 2000 L 98-,,https://webshop.nrf.eu/media/catalog/product/cache/64949c6b81793c7ac24e505dec69ccb5/3/5/35325_1500x1000_WM_001_2.jpg,,,NRF,35325,,'8718042022172,,,,,
35328,CITROËN Saxo 1.1 96-,,https://webshop.nrf.eu/media/catalog/product/cache/64949c6b81793c7ac24e505dec69ccb5/3/5/35328_1500x1000_WM_001_2.jpg,,,NRF,35328,,'8718042022189,,,,,
35329,MAN F 2000 94-,,https://webshop.nrf.eu/media/catalog/product/cache/64949c6b81793c7ac24e505dec69ccb5/3/5/35329_1500x1000_WM_001_2.jpg,,,NRF,35329,,'8718042022196,,,,,
35331,NISSAN Almera 95-,,https://webshop.nrf.eu/media/catalog/product/cache/64949c6b81793c7ac24e505dec69ccb5/3/5/35331_1500x1000_WM_001_2.jpg,,,NRF,35331,,'8718042022219,,,,,
35333,TOYOTA Yaris 1.0 99-,,https://webshop.nrf.eu/media/catalog/product/cache/64949c6b81793c7ac24e505dec69ccb5/3/5/35333_1500x1000_WM_001_2.jpg,,,NRF,35333,,'8718042022233,,,,,
35335,FIAT Punto 1.1 94-,,https://webshop.nrf.eu/media/catalog/product/cache/64949c6b81793c7ac24e505dec69ccb5/3/5/35335_1500x1000_WM_001_2.jpg,,,NRF,35335,,'8718042022257,,,,,
35337,TOYOTA Avensis 2.0D 98-,,https://webshop.nrf.eu/media/catalog/product/cache/64949c6b81793c7ac24e505dec69ccb5/3/5/35337_1500x1000_WM_001_1.jpg,,,NRF,35337,,'8718042022271,,,,,
35338,SEAT Ibiza 1.4 93-,,https://webshop.nrf.eu/media/catalog/product/cache/64949c6b81793c7ac24e505dec69ccb5/3/5/35338_1500x1000_WM_001_2.jpg,,,NRF,35338,,'8718042022288,,,,,
35339,TOYOTA Picnic 2.2D 97-,,https://webshop.nrf.eu/media/catalog/product/cache/64949c6b81793c7ac24e505dec69ccb5/3/5/35339_1500x1000_WM_001_1.jpg,,,NRF,35339,,'8718042022295,,,,,
35340,RENAULT Scenic 1.9D 96-,,https://webshop.nrf.eu/media/catalog/product/cache/64949c6b81793c7ac24e505dec69ccb5/3/5/35340_1500x1000_WM_001_1.jpg,,,NRF,35340,,'8718042022301,,,,,
35341,MAZDA 323 98-,,https://webshop.nrf.eu/media/catalog/product/cache/64949c6b81793c7ac24e505dec69ccb5/3/5/35341_1500x1000_WM_001_2.jpg,,,NRF,35341,,'8718042022318,,,,,
35342,OPEL Vectra 1.6 96-,,https://webshop.nrf.eu/media/catalog/product/cache/64949c6b81793c7ac24e505dec69ccb5/3/5/35342_1500x1000_WM_001_2.jpg,,,NRF,35342,,'8718042022325,,,,,
35345,FORD Focus 1.6 99-,,https://webshop.nrf.eu/media/catalog/product/cache/64949c6b81793c7ac24e505dec69ccb5/3/5/35345_1500x1000_WM_001_1.jpg,,,NRF,35345,,'8718042022356,,,,,
35346,ROVER 200 1.6 90-,,https://webshop.nrf.eu/media/catalog/product/cache/64949c6b81793c7ac24e505dec69ccb5/3/5/35346_1500x1000_WM_001_2.jpg,,,NRF,35346,,'8718042022363,,,,,
35348,ROVER 600 2.0 94-,,https://webshop.nrf.eu/media/catalog/product/cache/64949c6b81793c7ac24e505dec69ccb5/3/5/35348_1500x1000_WM_001_2.jpg,,,NRF,35348,,'8718042022387,,,,,
35351,LAND ROVER Freelander 2.0D 97-,,https://webshop.nrf.eu/media/catalog/product/cache/64949c6b81793c7ac24e505dec69ccb5/3/5/35351_1500x1000_WM_001_1.jpg,,,NRF,35351,,'8718042022400,,,,,
35353,RENAULT Kangoo 1.5D 98-,,https://webshop.nrf.eu/media/catalog/product/cache/64949c6b81793c7ac24e505dec69ccb5/3/5/35353_1500x1000_WM_001_2.jpg,,,NRF,35353,,'8718042022424,,,,,
35356,MAZDA Premacy 1.8 99-,,https://webshop.nrf.eu/media/catalog/product/cache/64949c6b81793c7ac24e505dec69ccb5/3/5/35356_1500x1000_WM_001_2.jpg,,,NRF,35356,,'8718042022455,,,,,
35357,FORD KA 1.3 97-,,https://webshop.nrf.eu/media/catalog/product/cache/64949c6b81793c7ac24e505dec69ccb5/3/5/35357_1500x1000_WM_001_1.jpg,,,NRF,35357,,'8718042022462,,,,,
35359,VW Passat 1.9D 01-,,https://webshop.nrf.eu/media/catalog/product/cache/64949c6b81793c7ac24e505dec69ccb5/3/5/35359_1500x1000_WM_001_2.jpg,,,NRF,35359,,'8718042022486,,,,,
35360,HYUNDAI Atos 1.0 98-,,https://webshop.nrf.eu/media/catalog/product/cache/64949c6b81793c7ac24e505dec69ccb5/3/5/35360_1500x1000_WM_001_1.jpg,,,NRF,35360,,'8718042022493,,,,,
35362,AUDI A2 1.4 00-,,https://webshop.nrf.eu/media/catalog/product/cache/64949c6b81793c7ac24e505dec69ccb5/3/5/35362_1500x1000_WM_001_2.jpg,,,NRF,35362,,'8718042022509,,,,,
35364,DAF CF 65 01-,,https://webshop.nrf.eu/media/catalog/product/cache/64949c6b81793c7ac24e505dec69ccb5/3/5/35364_1500x1000_WM_001_1.jpg,,,NRF,35364,,'8718042022523,,,,,
35365,FORD Mondeo 2.0D 01-,,https://webshop.nrf.eu/media/catalog/product/cache/64949c6b81793c7ac24e505dec69ccb5/3/5/35365_1500x1000_WM_001_1.jpg,,,NRF,35365,,'8718042022530,,,,,
35367,VW Polo 1.4 95-,,https://webshop.nrf.eu/media/catalog/product/cache/64949c6b81793c7ac24e505dec69ccb5/3/5/35367_1500x1000_WM_001_1.jpg,,,NRF,35367,,'8718042022554,,,,,
35370,JOHN DEERE TRACTOR 6610,,https://webshop.nrf.eu/media/catalog/product/cache/64949c6b81793c7ac24e505dec69ccb5/3/5/35370_1500x1000_WM_001_2.jpg,,,NRF,35370,,'8718042022585,,,,,
35371,JOHN DEERE TRACTOR,,https://webshop.nrf.eu/media/catalog/product/cache/64949c6b81793c7ac24e505dec69ccb5/3/5/35371_1500x1000_WM_001_2.jpg,,,NRF,35371,,'8718042022592,,,,,
35373,NISSAN Terrano 2.7D 93-,,https://webshop.nrf.eu/media/catalog/product/cache/64949c6b81793c7ac24e505dec69ccb5/3/5/35373_1500x1000_WM_001_2.jpg,,,NRF,35373,,'8718042022615,,,,,
35374,NISSAN Terrano 2.7D 93-,,https://webshop.nrf.eu/media/catalog/product/cache/64949c6b81793c7ac24e505dec69ccb5/3/5/35374_1500x1000_WM_001_1.jpg,,,NRF,35374,,'8718042022622,,,,,
35378,PEUGEOT 406 2.0D 96-,,https://webshop.nrf.eu/media/catalog/product/cache/64949c6b81793c7ac24e505dec69ccb5/3/5/35378_1500x1000_WM_001_1.jpg,,,NRF,35378,,'8718042022660,,,,,
35379,RENAULT Clio 1.2 98-,,https://webshop.nrf.eu/media/catalog/product/cache/64949c6b81793c7ac24e505dec69ccb5/3/5/35379_1500x1000_WM_001_1.jpg,,,NRF,35379,,'8718042022677,,,,,
35380,NISSAN Pick Up 2.5D 97-,,https://webshop.nrf.eu/media/catalog/product/cache/64949c6b81793c7ac24e505dec69ccb5/3/5/35380_1500x1000_WM_001_1.jpg,,,NRF,35380,,'8718042022684,,,,,
35381,TOYOTA RAV 4 2.0D 00-,,https://webshop.nrf.eu/media/catalog/product/cache/64949c6b81793c7ac24e505dec69ccb5/3/5/35381_1500x1000_WM_001_1.jpg,,,NRF,35381,,'8718042022691,,,,,
35383,CHRYSLER Voyager 2.4 00-,,https://webshop.nrf.eu/media/catalog/product/cache/64949c6b81793c7ac24e505dec69ccb5/3/5/35383_1500x1000_WM_001_1.jpg,,,NRF,35383,,'8718042022714,,,,,
35384,CHRYSLER PT Cruiser 2.0 00-,,https://webshop.nrf.eu/media/catalog/product/cache/64949c6b81793c7ac24e505dec69ccb5/3/5/35384_1500x1000_WM_001_1.jpg,,,NRF,35384,,'8718042022721,,,,,
35386,MAZDA 323 1.6 98-,,https://webshop.nrf.eu/media/catalog/product/cache/64949c6b81793c7ac24e505dec69ccb5/3/5/35386_1500x1000_WM_001_2.jpg,,,NRF,35386,,'8718042022745,,,,,
35388,MAZDA 323 2.0D 98-,,https://webshop.nrf.eu/media/catalog/product/cache/64949c6b81793c7ac24e505dec69ccb5/3/5/35388_1500x1000_WM_001_2.jpg,,,NRF,35388,,'8718042022769,,,,,
35389,HYUNDAI H1 2.5D 98-,,https://webshop.nrf.eu/media/catalog/product/cache/64949c6b81793c7ac24e505dec69ccb5/3/5/35389_1500x1000_WM_001_1.jpg,,,NRF,35389,,'8718042022776,,,,,
35393,DAEWOO Lanos 1.3 97-,,https://webshop.nrf.eu/media/catalog/product/cache/64949c6b81793c7ac24e505dec69ccb5/3/5/35393_1500x1000_WM_001_1.jpg,,,NRF,35393,,'8718042022813,,,,,
35396,KIA Carnival 2.9D 99-,,https://webshop.nrf.eu/media/catalog/product/cache/64949c6b81793c7ac24e505dec69ccb5/3/5/35396_1500x1000_WM_001_2.jpg,,,NRF,35396,,'8718042022844,,,,,
35399,KIA Sportage 2.0D 95-,,https://webshop.nrf.eu/media/catalog/product/cache/64949c6b81793c7ac24e505dec69ccb5/3/5/35399_1500x1000_WM_001_1.jpg,,,NRF,35399,,'8718042022875,,,,,
35403,FORD Galaxy 1.9D 95-,,https://webshop.nrf.eu/media/catalog/product/cache/64949c6b81793c7ac24e505dec69ccb5/3/5/35403_1500x1000_WM_001_2.jpg,,,NRF,35403,,'8718042022905,,,,,
35404,AUDI A4 1.9D 01-,,https://webshop.nrf.eu/media/catalog/product/cache/64949c6b81793c7ac24e505dec69ccb5/3/5/35404_1500x1000_WM_001_1.jpg,,,NRF,35404,,'8718042022912,,,,,
35405,CITROËN C3 1.4D 02-,,https://webshop.nrf.eu/media/catalog/product/cache/64949c6b81793c7ac24e505dec69ccb5/3/5/35405_1500x1000_WM_001_1.jpg,,,NRF,35405,,'8718042022929,,,,,
35406,BMW X5 3.0D 00-,,https://webshop.nrf.eu/media/catalog/product/cache/64949c6b81793c7ac24e505dec69ccb5/3/5/35406_1500x1000_WM_001_2.jpg,,,NRF,35406,,'8718042022936,,,,,
35413,VOLVO V70 2.4D 00-,,https://webshop.nrf.eu/media/catalog/product/cache/64949c6b81793c7ac24e505dec69ccb5/3/5/35413_1500x1000_WM_001_1.jpg,,,NRF,35413,,'8718042023001,,,,,
35414,CITROËN Xsara 2.0D 00-,,https://webshop.nrf.eu/media/catalog/product/cache/64949c6b81793c7ac24e505dec69ccb5/3/5/35414_1500x1000_WM_001_1.jpg,,,NRF,35414,,'8718042023018,,,,,
35416,OPEL Astra 1.6 98-,,https://webshop.nrf.eu/media/catalog/product/cache/64949c6b81793c7ac24e505dec69ccb5/3/5/35416_1500x1000_WM_001_1.jpg,,,NRF,35416,,'8718042023032,,,,,
35423,TOYOTA Land Cruiser 4.2D 90-,,https://webshop.nrf.eu/media/catalog/product/cache/64949c6b81793c7ac24e505dec69ccb5/3/5/35423_1500x1000_WM_001_1.jpg,,,NRF,35423,,'8718042023100,,,,,
35425,DAEWOO Tacuma 1.6 00-,,https://webshop.nrf.eu/media/catalog/product/cache/64949c6b81793c7ac24e505dec69ccb5/3/5/35425_1500x1000_WM_001_2.jpg,,,NRF,35425,,'8718042023124,,,,,
35426,HYUNDAI Terracan 2.9D 02-,,https://webshop.nrf.eu/media/catalog/product/cache/64949c6b81793c7ac24e505dec69ccb5/3/5/35426_1500x1000_WM_001_2.jpg,,,NRF,35426,,'8718042023131,,,,,
35428,HYUNDAI Accent 1.5 00-,,https://webshop.nrf.eu/media/catalog/product/cache/64949c6b81793c7ac24e505dec69ccb5/3/5/35428_1500x1000_WM_001_1.jpg,,,NRF,35428,,'8718042023155,,,,,
35429,HYUNDAI Santa Fe 2.0D 01-,,https://webshop.nrf.eu/media/catalog/product/cache/64949c6b81793c7ac24e505dec69ccb5/3/5/35429_1500x1000_WM_001_2.jpg,,,NRF,35429,,'8718042023162,,,,,
35430,RENAULT Clio 1.2 98-,,https://webshop.nrf.eu/media/catalog/product/cache/64949c6b81793c7ac24e505dec69ccb5/3/5/35430_1500x1000_WM_001_1.jpg,,,NRF,35430,,'8718042023179,,,,,
35434,MG F 1.8 95-,,https://webshop.nrf.eu/media/catalog/product/placeholder/default/NRF-base.png,,,NRF,35434,,'8718042023216,,,,,
35435,NISSAN Almera 1.5 00-,,https://webshop.nrf.eu/media/catalog/product/cache/64949c6b81793c7ac24e505dec69ccb5/3/5/35435_1500x1000_WM_001_1.jpg,,,NRF,35435,,'8718042023223,,,,,
35436,TOYOTA Corolla 1.3 96-,,https://webshop.nrf.eu/media/catalog/product/cache/64949c6b81793c7ac24e505dec69ccb5/3/5/35436_1500x1000_WM_001_1.jpg,,,NRF,35436,,'8718042023230,,,,,
35437,PEUGEOT 406 2.0D 96-,,https://webshop.nrf.eu/media/catalog/product/cache/64949c6b81793c7ac24e505dec69ccb5/3/5/35437_1500x1000_WM_001_1.jpg,,,NRF,35437,,'8718042023247,,,,,
35438,VW Transporter 1.9D 91-,,https://webshop.nrf.eu/media/catalog/product/cache/64949c6b81793c7ac24e505dec69ccb5/3/5/35438_1500x1000_WM_001_1.jpg,,,NRF,35438,,'8718042023254,,,,,
35439,CITROËN Berlingo 1.9D 97-,,https://webshop.nrf.eu/media/catalog/product/cache/64949c6b81793c7ac24e505dec69ccb5/3/5/35439_1500x1000_WM_001_2.jpg,,,NRF,35439,,'8718042023261,,,,,
35442,FIAT Punto 1.2 00-,,https://webshop.nrf.eu/media/catalog/product/cache/64949c6b81793c7ac24e505dec69ccb5/3/5/35442_1500x1000_WM_001_1.jpg,,,NRF,35442,,'8718042023285,,,,,
35443,PEUGEOT 307 2.0D 01-,,https://webshop.nrf.eu/media/catalog/product/cache/64949c6b81793c7ac24e505dec69ccb5/3/5/35443_1500x1000_WM_001_1.jpg,,,NRF,35443,,'8718042023292,,,,,
35445,PEUGEOT 307 2.0D 01-,,https://webshop.nrf.eu/media/catalog/product/cache/64949c6b81793c7ac24e505dec69ccb5/3/5/35445_1500x1000_WM_001_1.jpg,,,NRF,35445,,'8718042023308,,,,,
35447,RENAULT Laguna 1.9D 01-,,https://webshop.nrf.eu/media/catalog/product/cache/64949c6b81793c7ac24e505dec69ccb5/3/5/35447_1500x1000_WM_001_1.jpg,,,NRF,35447,,'8718042023322,,,,,
35448,CHRYSLER Voyager 2.5D 00-,,https://webshop.nrf.eu/media/catalog/product/cache/64949c6b81793c7ac24e505dec69ccb5/3/5/35448_1500x1000_WM_001_2.jpg,,,NRF,35448,,'8718042023339,,,,,
35449,RENAULT Scenic 1.9D 03-,,https://webshop.nrf.eu/media/catalog/product/cache/64949c6b81793c7ac24e505dec69ccb5/3/5/35449_1500x1000_WM_001_1.jpg,,,NRF,35449,,'8718042023346,,,,,
35451,IVECO EuroTech 92-,,https://webshop.nrf.eu/media/catalog/product/cache/64949c6b81793c7ac24e505dec69ccb5/3/5/35451_1500x1000_WM_001_1.jpg,,,NRF,35451,,'8718042023360,,,,,
35460,MAZDA Premacy 2.0D 99-,,https://webshop.nrf.eu/media/catalog/product/cache/64949c6b81793c7ac24e505dec69ccb5/3/5/35460_1500x1000_WM_001_2.jpg,,,NRF,35460,,'8718042023438,,,,,
35461,TOYOTA Hiace 2.5D 96-,,https://webshop.nrf.eu/media/catalog/product/cache/64949c6b81793c7ac24e505dec69ccb5/3/5/35461_1500x1000_WM_001_1.jpg,,,NRF,35461,,'8718042023445,,,,,
35463,MERCEDES C-Series 1.8 94-,,https://webshop.nrf.eu/media/catalog/product/cache/64949c6b81793c7ac24e505dec69ccb5/3/5/35463_1500x1000_WM_001_1.jpg,,,NRF,35463,,'8718042023469,,,,,
35464,MAZDA 6 2.0D 03-,,https://webshop.nrf.eu/media/catalog/product/cache/64949c6b81793c7ac24e505dec69ccb5/3/5/35464_1500x1000_WM_001_2.jpg,,,NRF,35464,,'8718042023476,,,,,
